ActualShippingDays,ExpectedShippingDays,Carrier,YShippingDistance,XShippingDistance,InBulkOrder,ShippingOrigin,OrderDate,OrderID,ShippingPriority,OnTimeDelivery,ProductId
7,8,MicroCarrier,29,69,Bulk Order,Salt Lake City,3/30/20,17ad592d-9694-4bd8-84db-7976bf00915d,Express,On Time,fd684507-1958-4173-95db-8ff453063333
12,13,GlobalFreight,-13,112,Bulk Order,Chicago,8/8/20,5c13e6e5-d50b-4252-ba64-a379d9f94a16,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
16,12,Shipper,211,-43,Bulk Order,Chicago,8/6/20,7881169d-c78a-4f88-8df7-a9d048a03f9a,Standard,Late,fd684507-1958-4173-95db-8ff453063333
12,12,BigBird,-118,19,Single Order,Salt Lake City,5/25/20,009a906b-e868-4302-8ce9-5987ffc8e84d,Air,On Time,fd684507-1958-4173-95db-8ff453063333
14,14,MicroCarrier,-131,-38,Single Order,Chicago,10/28/20,76d68f0a-a095-4044-86ad-1d57229df92b,Express,On Time,fd684507-1958-4173-95db-8ff453063333
16,15,BigBird,-71,-174,Single Order,Chicago,6/1/20,54ef35d2-990e-4c11-b8ec-1a5295f0ec81,Standard,On Time,fd684507-1958-4173-95db-8ff453063333
18,18,BigBird,-34,-46,Single Order,Chicago,6/7/21,0d7c6926-ab0b-471d-a1d0-e331b1e412ef,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
16,15,MicroCarrier,7,-287,Bulk Order,Chicago,7/20/20,7ee87770-2625-4044-aae9-a1a6a998dea2,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
13,13,BigBird,12,-145,Single Order,New York City,3/25/20,5bf98c0b-1326-420e-9ee8-45a3c6b29e22,Air,On Time,fd684507-1958-4173-95db-8ff453063333
15,12,MicroCarrier,64,177,Bulk Order,Chicago,4/29/20,fafe697f-c40b-4765-849e-3bc52c3f3acc,Standard,On Time,fd684507-1958-4173-95db-8ff453063333
12,12,Shipper,-16,96,Single Order,Chicago,7/15/21,b1a168dc-3a23-48c5-a560-c9243b0d1e19,Express,On Time,fd684507-1958-4173-95db-8ff453063333
21,14,Shipper,356,-14,Bulk Order,Las Vegas,6/26/21,02bc2aae-9746-4488-8c3e-21e9fe74fe3f,Ground,Late,fd684507-1958-4173-95db-8ff453063333
14,13,GlobalFreight,149,-10,Bulk Order,Las Vegas,11/9/21,a69fbbc8-6764-454a-9d90-6a1842f97a3b,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
17,15,Shipper,-62,232,Single Order,Las Vegas,11/21/20,1ffdf024-4446-4001-ba9d-ee3a5808aad3,Standard,Late,fd684507-1958-4173-95db-8ff453063333
14,14,Shipper,17,97,Single Order,Chicago,8/5/20,be3e7222-36e9-4947-8c6d-467d2a40717b,Express,On Time,fd684507-1958-4173-95db-8ff453063333
17,14,Shipper,15,-217,Bulk Order,Houston,5/23/20,db6ad268-96c7-4237-a2de-cb9c43784075,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
13,12,GlobalFreight,-46,151,Bulk Order,Houston,11/9/21,d0fe0af7-9f2b-44f9-a72b-622fa927ecd8,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
17,17,BigBird,9,123,Single Order,San Francisco,8/16/20,08c44106-3b4a-4770-99e4-4cc6840037bb,Express,On Time,fd684507-1958-4173-95db-8ff453063333
14,13,GlobalFreight,210,34,Bulk Order,Houston,4/13/21,04cd8f50-1df7-4d1b-97cd-9858c6de14b3,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
9,9,GlobalFreight,-43,-67,Bulk Order,New York City,12/9/20,a8e22a28-fd71-4492-a421-3b116b0f34f0,Standard,On Time,fd684507-1958-4173-95db-8ff453063333
10,10,GlobalFreight,-34,95,Bulk Order,New York City,10/6/20,ab7c9578-d32a-4db0-bbed-d4c95c712b19,Air,On Time,fd684507-1958-4173-95db-8ff453063333
16,15,BigBird,263,45,Bulk Order,Chicago,7/3/21,6790e820-02e8-4734-bcaf-5b7d47cc4828,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
14,14,BigBird,-43,-208,Single Order,New York City,7/21/21,53830ab5-fc9e-4f6a-8f0f-98ff27851b7d,Air,On Time,fd684507-1958-4173-95db-8ff453063333
16,13,GlobalFreight,-129,-76,Single Order,Salt Lake City,1/15/20,0cb6fb33-b2d1-4e6d-a09b-a6ffddb3600c,Express,On Time,fd684507-1958-4173-95db-8ff453063333
16,14,Shipper,-57,217,Single Order,Atlanta,10/1/21,ec483385-9052-49ba-afa9-d3b4f0cffb35,Standard,Late,fd684507-1958-4173-95db-8ff453063333
13,13,Shipper,-143,-22,Single Order,Atlanta,8/11/21,874b2d22-dc1b-4963-aa78-dca6aa68cd4b,Express,On Time,fd684507-1958-4173-95db-8ff453063333
15,14,Shipper,-136,-126,Single Order,Atlanta,8/15/20,417e1080-6704-4c86-bd3f-03076ad987ad,Standard,On Time,fd684507-1958-4173-95db-8ff453063333
17,14,GlobalFreight,-207,15,Bulk Order,San Francisco,4/20/20,008f7045-9836-4344-b8bc-2387affef145,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
15,14,MicroCarrier,-12,160,Bulk Order,Chicago,1/23/20,04b58dd2-f5e8-4ba8-adbb-5c3d5f4d99e4,Ground,On Time,fd684507-1958-4173-95db-8ff453063333
17,15,GlobalFreight,109,52,Single Order,Seattle,6/2/21,002cc10d-d500-4eec-9098-3b4aba142bf4,Ground,Late,fd684507-1958-4173-95db-8ff453063333
15,15,Shipper,-45,103,Single Order,Las Vegas,1/13/20,df16dc12-2fe1-440f-ab3f-d5563b5c29f6,Express,On Time,fd684507-1958-4173-95db-8ff453063333
8,9,GlobalFreight,86,15,Bulk Order,New York City,8/3/20,2b3641df-dcb5-4bba-9c68-1357a4d77a03,Air,On Time,fd684507-1958-4173-95db-8ff453063333
23,13,MicroCarrier,44,-160,Bulk Order,Houston,10/24/20,8c7d3c02-cda6-48f7-b9d3-4fd2f08851b4,Standard,Late,fd684507-1958-4173-95db-8ff453063333
14,14,MicroCarrier,98,97,Single Order,Houston,2/15/20,573b9368-7814-42ad-a2ec-a2487600922c,Express,On Time,fd684507-1958-4173-95db-8ff453063333
13,13,MicroCarrier,71,101,Single Order,Chicago,12/19/20,8ebd958f-14b5-4a8c-bea0-e1eb6ade9691,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
12,12,Shipper,101,52,Single Order,Chicago,12/1/21,9c21ce4d-847d-4c6b-924d-3e693ffa83e2,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
12,12,Shipper,-73,133,Bulk Order,New York City,7/26/21,49f284d8-c95e-4eb7-944b-46d75dac30e2,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
9,9,Shipper,10,129,Bulk Order,Salt Lake City,3/31/20,9a1a21f8-c0d8-4228-9de3-cf2c7ca28b9d,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
20,14,MicroCarrier,123,78,Bulk Order,New York City,9/3/21,f19f4ae4-6166-4b8f-b637-7170e9fc7278,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
15,13,BigBird,49,166,Bulk Order,Houston,3/3/21,9e0b9e03-9520-4d93-8345-98b4078e3894,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
20,14,GlobalFreight,-98,-48,Bulk Order,Seattle,4/21/20,080f2244-26ac-4985-8f6b-b89c7e419025,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
15,15,MicroCarrier,9,154,Single Order,Seattle,8/8/20,ca93b1af-78b5-401c-b119-6f457c2cd8c0,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,12,GlobalFreight,-218,49,Bulk Order,Chicago,2/4/21,ed7dc22d-d6ca-463b-abc9-54a3b547655b,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
17,16,BigBird,-213,7,Single Order,Seattle,11/3/20,078c4c89-f8d1-42c0-874d-5e6e6ddd24ef,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,15,MicroCarrier,-64,89,Single Order,San Francisco,11/6/20,3c6087cc-2939-4711-81f9-ccafce6cde88,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
17,16,BigBird,-38,-164,Single Order,San Francisco,4/6/21,aeecd214-e941-4e53-af87-89ab9b3b11e2,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
17,17,BigBird,-18,153,Single Order,Chicago,11/3/21,5437ad26-5ae6-4c6c-a34e-627bf31b30e9,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
12,12,GlobalFreight,122,-50,Bulk Order,Las Vegas,9/29/20,0d63c944-2614-47ad-9082-790453a97001,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,MicroCarrier,-71,14,Single Order,Las Vegas,10/29/20,e7424f75-e8cc-4237-aa3b-0e850f01f263,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,13,GlobalFreight,-148,-70,Bulk Order,Seattle,11/17/21,fa361d18-cb4d-4b5e-95d0-3b84e17d9188,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
8,8,GlobalFreight,-114,-7,Bulk Order,Salt Lake City,8/15/21,66db8000-0457-448d-ba1c-89bd9d4f38e9,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,MicroCarrier,-63,70,Single Order,Las Vegas,8/10/21,8dcf6ac9-1202-4364-84df-8f07bae4007b,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
12,12,Shipper,-74,66,Bulk Order,Chicago,5/19/21,a9b54df5-c975-4905-84a5-862dab6c091b,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,15,GlobalFreight,37,97,Single Order,Chicago,1/27/20,c37e9dce-6dd0-4e6d-8bfd-06a8dbdd5e99,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,GlobalFreight,-118,-11,Single Order,Houston,2/11/20,e6e5cb2b-f84f-4547-80a4-b0a51f5c0c36,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,16,BigBird,93,14,Single Order,Houston,4/13/21,5594b851-15c8-4af0-8642-32c064641fe0,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
10,10,GlobalFreight,62,66,Bulk Order,New York City,1/4/21,9e2cfc8a-8355-46a5-8fa8-eae6a9ccf4c8,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,13,GlobalFreight,132,93,Bulk Order,Salt Lake City,5/15/20,9e1053d4-5f61-46e3-9d93-526c261dcd52,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,13,BigBird,74,-77,Single Order,Houston,5/24/20,2ee1a2b1-032a-431e-a5b5-59f3ebc50ba0,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,GlobalFreight,-194,-9,Bulk Order,Las Vegas,3/28/21,0127370f-9e3f-4e17-8471-5f595204d6ab,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,MicroCarrier,103,-65,Single Order,Houston,12/25/21,0270f3fd-add5-4064-bb0a-255d56739be0,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,BigBird,-103,-10,Single Order,New York City,11/30/20,55016e0a-a94e-427e-bf66-cac1ecfc43c1,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,13,MicroCarrier,143,-75,Bulk Order,Houston,3/14/21,11ea2113-e8df-4048-8072-728a121d6ea7,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
13,13,BigBird,280,18,Single Order,New York City,8/16/21,14047df5-fbfc-4620-afbf-de680c3c13f9,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,14,BigBird,9,-156,Single Order,New York City,7/14/21,97ea9397-c90c-41c8-ae1d-c1b7bbfbc10e,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,GlobalFreight,13,-137,Bulk Order,Chicago,6/24/21,46cdbc89-f17c-4564-93e3-0f7e46ccf342,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,MicroCarrier,-78,-75,Single Order,Houston,5/13/21,01430d4f-0ef2-44b1-b378-ea1ba222da3a,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,MicroCarrier,191,18,Single Order,Chicago,11/21/20,be6d3d2f-b694-4a71-b3c7-dd5480a61c45,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
19,13,BigBird,-31,-329,Single Order,Seattle,3/22/21,98a88515-6abd-4c52-8dc6-083e3c8c3598,Express,Late,8526b902-6373-466f-99d3-1b80a85a2046
19,16,MicroCarrier,-125,30,Single Order,Seattle,11/13/21,47e6e0af-7e65-4a6c-9e7a-643e31b9357f,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,15,GlobalFreight,19,-174,Single Order,San Francisco,3/12/20,ad0a1b60-cab6-4bac-8cd2-56ce714b9bf0,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
10,10,GlobalFreight,-87,18,Bulk Order,New York City,10/7/21,47b4e31a-1611-444f-8d9c-0b983f044786,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,12,GlobalFreight,-209,31,Bulk Order,San Francisco,12/1/20,f955a9e5-624d-41a4-8d89-8cd6f824bcb3,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,15,BigBird,-92,112,Single Order,Atlanta,2/14/20,ebc9b021-9899-49dc-a3ef-7f199c3418d0,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
10,10,Shipper,-36,-102,Bulk Order,Salt Lake City,8/19/21,2d359d57-d3d5-4d60-a696-6fe8f3c1a369,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
9,9,Shipper,-47,161,Single Order,Salt Lake City,3/12/20,a29ba566-abb1-4b6b-9eab-9665d0581df3,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,12,MicroCarrier,17,299,Bulk Order,Houston,12/10/21,0679ecb4-ee9e-4f6a-a076-ab75397ada83,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,13,BigBird,148,-73,Single Order,Seattle,12/24/21,7470da7e-fbf7-4035-acfb-d169385e3777,Air,Late,8526b902-6373-466f-99d3-1b80a85a2046
14,13,MicroCarrier,79,93,Bulk Order,Chicago,3/2/20,3b89db18-26b5-4fdf-a7f6-6dc1a84b5884,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,15,Shipper,94,-76,Single Order,Seattle,6/3/20,d505f4e8-4cc0-4b5b-8f4e-f698d02a4160,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,15,MicroCarrier,-24,-181,Single Order,Seattle,11/4/21,40c8f0dd-35db-436d-aad2-d756dc49492b,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,15,MicroCarrier,168,-14,Single Order,Chicago,6/25/21,d4c8523f-3f20-4419-8200-5d98ff04ca63,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
11,12,Shipper,-97,111,Single Order,Seattle,9/25/20,0cea94ae-088f-4fd8-8808-4d2379fe8200,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
18,15,MicroCarrier,-215,39,Single Order,Houston,8/7/21,764b3c1f-3c14-4b61-85ba-78bf142b4d92,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
22,15,Shipper,-115,42,Single Order,Seattle,8/8/20,6ad81c36-b110-4525-a422-265fb890c64b,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
13,13,Shipper,139,-28,Bulk Order,Chicago,7/17/21,b97d85b2-8531-49db-a2ef-97e59d7d347a,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,GlobalFreight,-91,-27,Bulk Order,Seattle,9/16/20,04a0c62f-c4da-4cee-9b2e-eff75d677917,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,MicroCarrier,184,68,Single Order,Atlanta,8/2/20,deb5daad-e7aa-427b-8932-a01549c0572d,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,Shipper,-113,-29,Single Order,San Francisco,8/8/20,e2974ff3-c0ae-441f-9911-256ad080ab89,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
7,8,MicroCarrier,-41,87,Bulk Order,Salt Lake City,4/21/20,f5fe60ff-9e2c-4261-ad29-06f2062bc918,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,MicroCarrier,25,-124,Single Order,San Francisco,3/25/20,15c6c924-3b76-4c36-9c01-000ffcd9921f,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,15,MicroCarrier,-9,224,Single Order,Houston,4/20/20,d53573d3-6018-4548-a5ac-888b236b63f6,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
8,8,GlobalFreight,39,83,Bulk Order,Salt Lake City,1/16/21,6e9c2eea-3acc-42bc-a40d-6a537d0840e3,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
19,19,Shipper,-79,-36,Single Order,San Francisco,6/25/21,9aba6f87-8e2a-4482-b1a4-fba7a9adeb90,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,13,GlobalFreight,228,18,Bulk Order,Houston,11/10/21,3211218e-4071-4e8c-b09e-853ed110b4df,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
16,13,GlobalFreight,-205,-77,Bulk Order,Chicago,8/11/20,3088e80c-ba81-495f-ba83-5dc73101d3d1,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
8,8,Shipper,162,15,Bulk Order,Salt Lake City,9/13/20,34d10cee-dce1-4a49-9c27-2d2ad2159dfd,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,15,BigBird,265,12,Single Order,Atlanta,4/2/20,36d3b85b-3437-4909-ac3d-2e3277500219,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
25,16,BigBird,101,55,Single Order,San Francisco,10/10/20,c9607807-dd1e-46dd-97be-d038f3658bb7,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
12,12,GlobalFreight,-46,111,Bulk Order,Atlanta,3/21/20,9d153c18-5aef-4447-b3d5-a9114afa1c4a,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,14,BigBird,-31,119,Single Order,Atlanta,12/24/21,7c6029e3-bfbf-4c31-9256-09ffae48d4d9,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
12,12,Shipper,150,-32,Bulk Order,New York City,12/6/20,6ff7eeb2-c4a8-4bee-b96f-5c444f2b7321,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,14,GlobalFreight,-63,142,Bulk Order,Seattle,7/17/21,17f16aaf-d784-44fb-a461-629698973ce5,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
17,15,BigBird,19,270,Single Order,Seattle,7/5/21,f701e886-215e-4799-93d2-0d83f3eaafea,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
16,16,Shipper,-124,-80,Single Order,San Francisco,2/2/21,c6685ce8-52c8-4685-8475-342c199337e5,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
13,13,MicroCarrier,-25,65,Single Order,Las Vegas,12/30/20,97147d66-5c39-4b3d-89e8-4621a551db46,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
21,14,Shipper,-16,-221,Single Order,San Francisco,2/23/20,7d75f1b0-9873-4a2e-a071-3386cb0af6fd,Air,Late,8526b902-6373-466f-99d3-1b80a85a2046
11,11,GlobalFreight,-17,149,Bulk Order,Atlanta,3/8/21,88bb7fbb-931d-4050-ade3-241d680cc881,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,14,Shipper,-122,-125,Bulk Order,Chicago,12/13/21,e114a942-3d76-4d6b-9a26-77d81d2f5de0,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
25,16,BigBird,12,192,Single Order,Chicago,8/26/21,0060a2d6-c3f5-476c-a84b-d12945bab027,Standard,Late,8526b902-6373-466f-99d3-1b80a85a2046
20,14,GlobalFreight,-310,19,Bulk Order,Houston,2/7/21,f45c3e08-2ccd-431d-a560-6a1a04d5c993,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
13,13,MicroCarrier,15,-92,Single Order,Seattle,8/2/21,f86eb63e-df26-4840-8c6c-56fdda3bcc9e,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
9,9,GlobalFreight,17,129,Bulk Order,Salt Lake City,6/14/21,1aa5e0a7-d23d-4c53-8e4a-1cdb20e233c8,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
14,14,Shipper,-42,60,Single Order,Houston,7/27/21,6f3e4f39-0fa4-4f36-820e-a788d4ff3478,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,15,MicroCarrier,-133,-68,Single Order,Las Vegas,10/28/21,92a38560-be1e-4235-a331-6c00177d90b7,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
7,7,GlobalFreight,-143,-7,Bulk Order,Salt Lake City,6/23/20,48d316bf-8258-4958-83b4-01c542f65119,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,14,GlobalFreight,-293,-59,Bulk Order,Atlanta,10/2/21,97e244f5-b06a-4906-96a3-a1cfd5322f29,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,14,GlobalFreight,23,-309,Bulk Order,New York City,8/21/20,26765180-950e-4430-88c7-8bc8eaa3ab95,Ground,On Time,8526b902-6373-466f-99d3-1b80a85a2046
16,16,Shipper,94,9,Single Order,Seattle,7/27/20,4dbc7116-4f9c-4ee1-9db7-a1d60b8f8d41,Air,On Time,8526b902-6373-466f-99d3-1b80a85a2046
20,15,BigBird,97,108,Single Order,New York City,4/6/21,b04a4ad4-5b0b-402b-a1bc-f9b37db84b70,Ground,Late,8526b902-6373-466f-99d3-1b80a85a2046
15,12,MicroCarrier,-171,128,Bulk Order,Chicago,9/26/20,f3711e95-8471-4319-85f1-be22642e12d5,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,14,BigBird,168,-88,Single Order,San Francisco,6/11/21,5fd57927-025b-4776-af4f-ae684985fccc,Standard,On Time,8526b902-6373-466f-99d3-1b80a85a2046
15,16,Shipper,55,84,Single Order,Chicago,9/15/21,489b713a-f97c-41b4-9016-47e82a49f4ed,Express,On Time,8526b902-6373-466f-99d3-1b80a85a2046
18,14,GlobalFreight,-357,-54,Single Order,New York City,4/6/20,0ed29777-4dd1-42b9-8db8-bc4c0cca810a,Air,Late,8526b902-6373-466f-99d3-1b80a85a2046
16,15,GlobalFreight,-100,200,Bulk Order,Chicago,6/22/21,ff655c18-7e5c-41e9-a4f4-74604497fd6e,Ground,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
16,16,MicroCarrier,36,117,Single Order,Seattle,11/3/21,c756ab9a-ca06-4c0b-a09b-643653df2bbe,Air,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
21,17,BigBird,-150,107,Single Order,New York City,8/9/20,19778bf5-5ee9-48b6-bc19-e9ac744f75d4,Ground,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
15,14,Shipper,-38,-255,Bulk Order,Atlanta,9/9/20,27333c55-a3e1-432e-a7f7-18c1b5750c42,Ground,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
12,13,GlobalFreight,120,-67,Bulk Order,Chicago,5/12/21,bb39ebb1-b594-44fa-9d89-ecf0bb817840,Air,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
10,10,Shipper,139,-53,Bulk Order,Salt Lake City,11/13/20,01efb7ea-9df7-4fea-92a4-118ad4d3a845,Express,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
15,15,MicroCarrier,75,-65,Single Order,San Francisco,2/28/20,57df4ac3-9080-4b6f-82bd-9dbf66627c56,Air,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
12,12,BigBird,-160,14,Bulk Order,Salt Lake City,3/22/21,fa3d271b-cb13-4c60-b61e-5550c867f28e,Standard,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
13,13,MicroCarrier,8,-192,Single Order,Las Vegas,1/4/21,2861c092-9ec4-4b4f-8a2e-ec372ae1ca5b,Express,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
16,15,GlobalFreight,13,-170,Single Order,Las Vegas,7/12/20,97f5f4a0-5705-49e2-b9e3-00e6e23b0b9f,Standard,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
15,14,Shipper,-38,214,Bulk Order,Las Vegas,6/6/21,18abc88e-841a-4cd2-a5a1-040d37e1d648,Ground,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
14,14,BigBird,36,134,Single Order,New York City,6/3/21,dfed6152-f8f6-4234-b2f9-ee37627777a3,Standard,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
20,16,GlobalFreight,79,187,Single Order,San Francisco,10/5/21,d62304bb-d5ca-4e06-893f-e13c52a2eb7d,Ground,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
9,9,MicroCarrier,-12,-185,Bulk Order,Salt Lake City,3/10/20,e5915be5-eff6-45c9-920b-d97c64900b89,Express,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
10,10,MicroCarrier,267,11,Bulk Order,New York City,11/6/20,3b3b1891-17fa-4844-8bcd-4569ffc8c7e0,Air,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
17,16,BigBird,24,-217,Single Order,Las Vegas,1/9/20,360ab296-8b3c-4d07-9757-8688e61e92c5,Ground,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
17,13,GlobalFreight,-84,-185,Bulk Order,New York City,1/31/20,db43eaf7-71e1-4d19-9dd2-37545e9f8ed9,Air,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
12,13,Shipper,-134,20,Single Order,Atlanta,12/2/20,37e15606-ff15-4139-a652-e2e72af08bca,Express,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
19,20,BigBird,58,-92,Single Order,San Francisco,9/6/20,b3395a18-154b-4d09-8b62-7134ec2e2cb5,Express,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
19,15,Shipper,182,-126,Single Order,San Francisco,12/26/20,42dd6f65-98fd-43c0-8c0b-c8714319caaa,Standard,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
14,14,MicroCarrier,180,-11,Bulk Order,Houston,5/4/20,ef5c9ae4-12f4-4f04-a073-1925dd33fb66,Standard,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
18,15,BigBird,-169,-27,Bulk Order,Atlanta,3/3/20,ec1d0c23-3b44-4aef-9569-6bb02e8e9b1e,Ground,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
15,13,MicroCarrier,-34,133,Bulk Order,Las Vegas,7/15/21,27a45708-f4c6-4f79-a3fb-bf9dd8580b5a,Standard,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
18,16,MicroCarrier,-120,-97,Single Order,Houston,10/31/20,50950e33-7913-4d3c-b86e-6561d83d8ce7,Standard,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
17,12,GlobalFreight,-13,202,Bulk Order,Seattle,12/9/20,59e900f7-21a1-4809-923a-c1e8eb858bfd,Ground,Late,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
16,15,MicroCarrier,165,41,Single Order,Las Vegas,11/24/21,8b878935-b66d-4915-b24f-64510e9e4417,Standard,On Time,829c4de2-65fc-4fd8-bdfd-65d5a2c91a2f
