age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,deposit
33,services,married,university.degree,no,yes,no,telephone,may,tue,119,1,999,0,nonexistent,no
32,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,179,1,999,0,nonexistent,no
31,technician,single,professional.course,no,yes,no,cellular,apr,mon,21,5,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,207,2,999,0,nonexistent,no
34,admin.,single,high.school,no,yes,no,cellular,nov,mon,725,2,8,2,failure,no
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,459,3,999,0,nonexistent,no
34,admin.,married,high.school,unknown,no,no,cellular,may,fri,267,2,999,0,nonexistent,no
40,blue-collar,married,basic.6y,no,no,no,cellular,nov,mon,128,1,999,1,failure,no
30,admin.,single,university.degree,no,no,no,cellular,nov,thu,278,1,999,0,nonexistent,no
23,services,single,high.school,no,no,no,cellular,jul,thu,796,2,999,0,nonexistent,no
40,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,99,1,999,0,nonexistent,no
39,technician,married,professional.course,no,yes,no,cellular,may,mon,1046,3,11,1,success,yes
33,technician,married,professional.course,no,yes,no,telephone,may,tue,219,2,999,0,nonexistent,no
38,unemployed,divorced,high.school,no,no,no,telephone,jul,thu,10,1,999,0,nonexistent,no
57,unemployed,married,university.degree,no,yes,no,cellular,nov,fri,48,1,999,0,nonexistent,no
33,entrepreneur,married,basic.9y,unknown,yes,yes,telephone,nov,mon,292,1,999,0,nonexistent,no
46,technician,married,professional.course,no,yes,no,cellular,apr,thu,369,2,999,0,nonexistent,yes
57,retired,married,basic.9y,unknown,no,no,telephone,may,wed,506,2,999,0,nonexistent,no
41,technician,single,professional.course,no,no,no,telephone,may,fri,139,2,999,0,nonexistent,no
45,services,married,basic.4y,no,unknown,unknown,cellular,apr,mon,130,3,999,0,nonexistent,no
34,blue-collar,married,unknown,no,no,yes,cellular,may,wed,106,2,999,0,nonexistent,no
47,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,132,5,999,0,nonexistent,no
46,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,thu,330,1,999,0,nonexistent,no
38,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,339,2,999,0,nonexistent,no
33,technician,single,university.degree,no,no,no,cellular,nov,mon,69,1,999,0,nonexistent,no
42,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,290,2,999,1,failure,no
30,technician,single,professional.course,no,yes,no,telephone,may,mon,220,3,999,0,nonexistent,no
44,blue-collar,single,basic.6y,unknown,yes,no,telephone,jun,mon,67,1,999,0,nonexistent,no
31,management,married,university.degree,no,yes,no,cellular,aug,mon,197,2,999,0,nonexistent,no
40,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,283,11,999,0,nonexistent,no
34,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,265,1,999,1,failure,no
47,technician,divorced,high.school,no,no,no,telephone,may,fri,156,5,999,0,nonexistent,no
33,admin.,single,professional.course,no,yes,no,cellular,may,mon,1340,1,999,0,nonexistent,yes
40,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,155,1,999,0,nonexistent,no
31,self-employed,single,university.degree,no,yes,no,cellular,jul,fri,85,2,999,0,nonexistent,no
27,unemployed,married,high.school,no,no,no,telephone,jun,tue,327,2,999,0,nonexistent,no
56,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,247,2,999,0,nonexistent,no
30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,108,2,999,0,nonexistent,no
36,self-employed,divorced,university.degree,no,yes,no,cellular,nov,wed,177,1,999,0,nonexistent,no
36,technician,married,professional.course,unknown,no,no,cellular,oct,thu,667,1,999,0,nonexistent,yes
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,314,4,999,1,failure,no
47,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,112,1,999,0,nonexistent,no
33,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,tue,226,1,999,0,nonexistent,no
33,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,170,2,999,0,nonexistent,no
29,services,married,high.school,no,yes,no,cellular,jul,mon,556,1,999,0,nonexistent,yes
52,blue-collar,unknown,basic.4y,no,no,no,cellular,may,thu,1180,1,999,0,nonexistent,yes
55,retired,married,basic.4y,no,no,no,cellular,jun,tue,130,2,999,0,nonexistent,no
46,services,married,high.school,no,no,no,cellular,apr,thu,146,1,999,0,nonexistent,no
56,management,married,university.degree,no,no,no,cellular,jul,tue,442,2,999,0,nonexistent,no
47,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,140,1,999,0,nonexistent,no
41,technician,divorced,basic.4y,no,yes,no,telephone,jun,fri,128,2,999,0,nonexistent,no
18,student,single,high.school,no,no,no,telephone,nov,thu,75,1,999,0,nonexistent,no
36,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,638,2,999,0,nonexistent,yes
56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,nonexistent,no
51,technician,married,basic.6y,unknown,yes,yes,telephone,may,fri,168,1,999,0,nonexistent,no
47,technician,married,professional.course,unknown,no,no,cellular,apr,fri,92,1,999,0,nonexistent,no
28,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,149,2,999,0,nonexistent,no
34,services,married,high.school,no,no,no,telephone,may,wed,122,5,999,0,nonexistent,no
34,services,married,high.school,no,no,no,telephone,jun,thu,511,1,999,0,nonexistent,no
57,entrepreneur,divorced,basic.9y,no,yes,no,cellular,may,wed,236,1,999,0,nonexistent,no
51,retired,married,basic.9y,no,yes,no,cellular,jul,tue,109,2,999,0,nonexistent,no
37,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,316,1,999,0,nonexistent,no
57,technician,married,university.degree,no,yes,no,cellular,apr,thu,836,1,999,0,nonexistent,yes
27,entrepreneur,single,university.degree,no,no,no,telephone,jun,fri,48,5,999,0,nonexistent,no
25,technician,single,university.degree,no,yes,yes,telephone,jun,mon,35,6,999,0,nonexistent,no
28,blue-collar,single,basic.9y,no,yes,no,telephone,oct,mon,4,1,999,0,nonexistent,no
51,technician,married,professional.course,unknown,no,no,telephone,may,tue,20,1,999,0,nonexistent,no
33,technician,divorced,professional.course,no,no,no,telephone,jun,wed,128,1,999,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,cellular,jul,wed,198,2,999,0,nonexistent,no
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,369,1,999,0,nonexistent,no
32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,334,2,999,0,nonexistent,no
38,admin.,married,high.school,no,unknown,unknown,cellular,nov,thu,309,1,999,0,nonexistent,no
57,management,married,university.degree,no,yes,no,cellular,aug,thu,107,4,999,0,nonexistent,no
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,376,2,999,0,nonexistent,no
33,blue-collar,married,high.school,unknown,yes,no,cellular,jul,tue,624,6,999,0,nonexistent,no
59,retired,married,basic.4y,unknown,yes,no,cellular,aug,mon,163,1,999,0,nonexistent,no
36,admin.,married,high.school,no,yes,no,cellular,nov,tue,722,3,999,1,failure,no
32,blue-collar,married,basic.9y,no,no,yes,telephone,jul,fri,518,3,999,0,nonexistent,no
46,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,fri,28,8,999,0,nonexistent,no
34,technician,divorced,basic.9y,no,no,no,telephone,jun,wed,105,1,999,0,nonexistent,no
24,services,single,basic.9y,no,yes,no,cellular,jul,wed,73,4,999,0,nonexistent,no
35,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,237,3,999,0,nonexistent,no
40,admin.,married,high.school,no,no,no,cellular,jul,thu,228,2,999,0,nonexistent,no
43,entrepreneur,divorced,high.school,no,yes,no,telephone,may,wed,181,1,999,0,nonexistent,no
54,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,169,3,999,0,nonexistent,no
52,services,married,high.school,no,yes,no,telephone,jun,tue,168,2,999,0,nonexistent,no
38,management,married,university.degree,no,no,no,telephone,jun,fri,197,3,999,0,nonexistent,no
34,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,267,2,999,0,nonexistent,yes
39,technician,single,professional.course,no,yes,no,cellular,may,wed,115,1,999,0,nonexistent,no
44,management,married,university.degree,no,yes,no,cellular,aug,mon,250,2,999,0,nonexistent,no
39,services,single,professional.course,unknown,yes,no,cellular,may,thu,199,1,999,1,failure,no
33,admin.,married,university.degree,no,yes,no,cellular,may,thu,167,1,999,0,nonexistent,no
34,admin.,married,high.school,no,yes,no,telephone,may,mon,188,2,999,0,nonexistent,no
36,technician,married,high.school,no,yes,no,cellular,nov,thu,688,2,999,0,nonexistent,no
36,technician,married,professional.course,no,yes,no,cellular,aug,tue,92,1,999,0,nonexistent,no
44,management,divorced,university.degree,no,yes,no,telephone,jun,mon,96,8,999,0,nonexistent,no
48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,211,2,999,0,nonexistent,no
37,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,35,1,999,0,nonexistent,no
38,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,329,13,999,0,nonexistent,no
39,unemployed,single,basic.6y,no,no,no,telephone,jun,thu,238,2,999,0,nonexistent,no
33,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,229,2,999,0,nonexistent,no
31,technician,single,professional.course,no,yes,no,telephone,oct,tue,54,1,999,1,failure,no
60,retired,married,high.school,unknown,yes,no,telephone,may,tue,220,2,999,0,nonexistent,no
60,admin.,single,university.degree,no,yes,yes,cellular,may,thu,107,1,999,1,failure,no
47,services,divorced,high.school,no,yes,no,telephone,may,wed,370,2,999,0,nonexistent,no
30,technician,married,university.degree,no,no,no,cellular,nov,thu,85,1,999,0,nonexistent,no
51,technician,married,professional.course,no,yes,no,cellular,aug,wed,300,2,999,0,nonexistent,no
30,technician,single,university.degree,no,yes,yes,cellular,aug,thu,1288,3,999,0,nonexistent,yes
50,technician,married,professional.course,no,yes,no,telephone,may,fri,855,2,999,0,nonexistent,yes
37,admin.,single,professional.course,no,no,no,cellular,aug,tue,223,1,999,0,nonexistent,no
41,technician,single,professional.course,no,yes,no,telephone,jun,wed,1255,1,999,0,nonexistent,yes
23,technician,single,professional.course,no,yes,no,cellular,nov,thu,116,5,9,2,failure,no
50,services,divorced,basic.4y,unknown,unknown,unknown,telephone,may,fri,225,1,999,0,nonexistent,no
29,admin.,married,university.degree,no,no,no,cellular,aug,fri,190,1,999,0,nonexistent,no
28,services,single,high.school,no,yes,yes,telephone,sep,fri,5,1,999,0,nonexistent,no
35,management,single,university.degree,no,yes,no,telephone,jun,mon,68,21,999,0,nonexistent,no
56,unemployed,divorced,basic.4y,no,no,yes,cellular,oct,fri,363,2,5,3,success,yes
49,technician,divorced,high.school,no,yes,no,cellular,jul,thu,1171,1,999,0,nonexistent,no
26,unknown,single,basic.9y,no,no,no,cellular,mar,tue,212,1,999,0,nonexistent,no
25,services,single,basic.9y,no,yes,no,cellular,jul,wed,197,1,999,0,nonexistent,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,99,2,999,0,nonexistent,no
25,admin.,single,university.degree,no,no,no,cellular,dec,fri,78,2,999,0,nonexistent,no
23,blue-collar,single,unknown,unknown,no,no,cellular,jul,wed,1473,6,999,0,nonexistent,no
51,admin.,divorced,professional.course,no,no,yes,cellular,aug,tue,207,1,999,0,nonexistent,no
46,services,married,high.school,no,yes,no,telephone,may,fri,290,1,999,0,nonexistent,no
51,admin.,married,university.degree,no,no,yes,telephone,jul,mon,464,3,999,0,nonexistent,no
32,admin.,married,professional.course,no,no,yes,cellular,oct,tue,221,1,6,1,success,yes
33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,366,3,999,0,nonexistent,no
24,student,single,unknown,no,yes,no,cellular,nov,wed,285,2,3,3,success,yes
28,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,294,1,999,0,nonexistent,no
50,blue-collar,married,basic.4y,no,yes,yes,telephone,nov,tue,234,3,999,0,nonexistent,no
30,admin.,married,high.school,no,yes,no,telephone,jun,tue,266,10,999,0,nonexistent,no
55,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,209,4,999,0,nonexistent,no
57,technician,married,professional.course,no,yes,no,telephone,may,tue,402,4,999,0,nonexistent,no
52,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,132,1,999,0,nonexistent,no
53,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,95,1,999,0,nonexistent,no
36,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,wed,125,5,999,0,nonexistent,no
47,blue-collar,married,professional.course,unknown,no,no,telephone,may,mon,571,1,999,0,nonexistent,no
50,management,married,basic.4y,no,yes,no,cellular,nov,tue,389,1,999,1,failure,no
36,blue-collar,married,professional.course,unknown,yes,yes,telephone,may,wed,236,1,999,0,nonexistent,no
33,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,303,1,999,0,nonexistent,no
37,technician,single,high.school,no,yes,no,telephone,apr,thu,201,1,999,0,nonexistent,no
30,technician,single,university.degree,unknown,no,no,cellular,aug,thu,132,1,999,0,nonexistent,no
56,retired,married,basic.4y,no,no,no,cellular,aug,tue,933,2,999,0,nonexistent,yes
38,blue-collar,married,basic.6y,no,no,no,cellular,jun,fri,346,2,5,3,success,no
39,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,575,2,999,0,nonexistent,no
28,technician,divorced,professional.course,no,yes,no,cellular,may,tue,406,1,999,0,nonexistent,no
41,technician,single,professional.course,no,yes,no,cellular,may,tue,175,2,999,1,failure,no
30,technician,single,university.degree,no,no,no,telephone,jul,wed,74,1,999,0,nonexistent,no
46,management,married,high.school,no,no,no,cellular,aug,wed,322,5,999,0,nonexistent,no
46,admin.,divorced,university.degree,unknown,no,no,telephone,may,tue,245,1,999,0,nonexistent,no
50,services,divorced,basic.4y,unknown,yes,no,telephone,jun,wed,91,4,999,0,nonexistent,no
32,admin.,single,university.degree,no,unknown,unknown,cellular,jul,tue,136,3,999,0,nonexistent,no
37,admin.,single,university.degree,no,no,yes,telephone,may,fri,570,2,999,0,nonexistent,no
20,technician,single,university.degree,no,no,no,cellular,may,mon,237,5,999,0,nonexistent,yes
41,services,married,high.school,no,no,no,telephone,may,fri,911,2,999,0,nonexistent,no
34,blue-collar,married,unknown,no,yes,no,cellular,may,wed,123,1,999,1,failure,no
35,technician,divorced,university.degree,no,yes,yes,cellular,aug,mon,142,2,999,0,nonexistent,no
59,management,married,university.degree,no,no,yes,cellular,aug,mon,168,3,999,0,nonexistent,no
39,self-employed,married,basic.9y,no,no,no,cellular,nov,wed,46,1,999,0,nonexistent,no
37,services,married,high.school,no,no,no,telephone,may,fri,680,3,999,0,nonexistent,no
34,technician,married,professional.course,no,yes,no,cellular,may,wed,91,3,999,0,nonexistent,no
30,technician,single,university.degree,no,yes,no,cellular,aug,mon,720,1,999,0,nonexistent,yes
54,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,352,1,6,1,success,no
35,unknown,married,basic.9y,no,no,no,telephone,jun,mon,612,2,999,0,nonexistent,no
42,admin.,divorced,high.school,no,yes,yes,telephone,jul,tue,207,3,999,0,nonexistent,no
42,admin.,married,basic.4y,no,no,no,telephone,may,mon,322,1,999,0,nonexistent,no
51,admin.,married,high.school,no,no,no,telephone,jun,mon,368,12,999,0,nonexistent,no
57,retired,married,university.degree,no,yes,no,cellular,aug,wed,187,1,999,1,failure,no
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,97,1,999,0,nonexistent,no
34,technician,married,university.degree,no,no,no,telephone,may,tue,162,1,999,0,nonexistent,no
33,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,999,0,nonexistent,yes
44,admin.,married,university.degree,no,yes,no,cellular,oct,mon,252,1,999,0,nonexistent,yes
30,services,single,university.degree,no,yes,no,cellular,nov,fri,13,3,999,0,nonexistent,no
59,retired,married,basic.4y,no,yes,no,cellular,sep,tue,458,1,999,0,nonexistent,yes
37,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,364,4,999,0,nonexistent,no
41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,104,1,999,0,nonexistent,no
46,services,divorced,basic.9y,no,no,no,cellular,may,wed,96,2,999,1,failure,no
57,management,married,university.degree,no,yes,no,telephone,nov,mon,76,1,999,0,nonexistent,no
58,retired,married,high.school,unknown,yes,no,cellular,aug,thu,194,1,999,0,nonexistent,no
34,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,158,4,999,0,nonexistent,no
34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,87,1,999,0,nonexistent,no
24,services,single,professional.course,no,yes,no,telephone,may,mon,314,1,999,0,nonexistent,no
42,retired,married,basic.9y,unknown,yes,no,telephone,may,wed,198,3,999,0,nonexistent,no
26,services,single,high.school,unknown,yes,no,cellular,jul,fri,34,3,999,0,nonexistent,no
56,management,married,university.degree,no,yes,no,cellular,nov,mon,124,1,999,0,nonexistent,no
47,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,352,1,999,0,nonexistent,no
41,services,divorced,basic.9y,no,yes,no,telephone,jun,mon,192,4,999,0,nonexistent,no
46,services,married,basic.6y,no,yes,no,cellular,aug,fri,16,5,999,0,nonexistent,no
30,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,464,1,999,0,nonexistent,no
33,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,165,1,999,0,nonexistent,no
47,technician,married,high.school,unknown,yes,no,cellular,nov,fri,29,2,999,0,nonexistent,no
39,entrepreneur,married,high.school,no,no,no,telephone,jun,tue,135,6,999,0,nonexistent,no
26,technician,single,university.degree,no,no,no,cellular,sep,fri,374,1,999,0,nonexistent,yes
50,services,single,high.school,unknown,no,no,telephone,may,tue,332,1,999,0,nonexistent,no
37,admin.,married,university.degree,no,no,no,telephone,may,wed,209,2,999,0,nonexistent,no
37,unemployed,single,university.degree,no,yes,no,cellular,nov,fri,230,3,999,0,nonexistent,no
41,unemployed,married,basic.4y,no,yes,no,cellular,nov,mon,59,1,999,0,nonexistent,no
35,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,245,1,999,0,nonexistent,no
27,technician,single,high.school,unknown,no,yes,telephone,may,tue,351,2,999,0,nonexistent,no
